index:ID,media_id,name,num_of_play,num_of_subscribe,num_of_danmu,starting_time,score,num_of_scoring_peopel,status,:LABEL
12803,7712,新战神金刚：传奇的保护神 第四季,8.5万,2777,1833,2017年10月13日,0,0,已完结,Anime
12804,10872,新战神金刚：传奇的保护神 第二季 ,4万,1780,3146,2017年1月20日,0,0,已完结,Anime
12805,4161,学园怪物！～狼男少女不会屈服～,4.8万,6474,1239,2014年4月25日,0,0,已完结,Anime
12806,5568,BURN-UP,6691,967,41,1991年3月21日,0,0,已完结,Anime
12807,2500,魔法阵都市 剧场版 上篇,8万,1197,1062,1991年8月17日,0,0,已完结,Anime
12808,2341,元气爆发伏魔金刚,4.7万,2330,1002,1992年4月1日,0,0,已完结,Anime
12809,3966,零秒出手 第二季,17.7万,2056,3975,2007年7月3日,0,0,已完结,Anime
12810,776,希望宅邸3D  第二季,19.9万,4630,2616,2012年7月3日,0,0,已完结,Anime
12811,4006,咕噜咕噜魔法阵 心跳传说,13.5万,5379,5613,2000年4月4日,0,0,已完结,Anime
12812,2304,YAT安心！宇宙旅行,2.6万,1582,207,1996年10月6日,0,0,已完结,Anime
12813,4992,高机动幻想GPO 第二季,6.7万,5267,746,2005年10月4日,0,0,已完结,Anime
12814,3806,魔法骑士雷阿斯 OVA,11.4万,3184,1万,1997年7月25日,0,0,已完结,Anime
12815,2422,忍者战士飞影,8.5万,4384,702,1985年10月6日,0,0,已完结,Anime
12816,2162,银河冒险战记 the second stage,25.5万,4770,7072,2001年10月5日,0,0,已完结,Anime
12817,95252,明日之丈,7.8万,5672,3532,1970年4月1日,0,0,已完结,Anime
12818,4817,史诗创造者年代纪,8975,1691,132,2007年1月7日,0,0,已完结,Anime
12819,5891,刃牙 OAD,52.2万,5481,761,2016年12月6日,0,0,已完结,Anime
12820,130932,超时空游侠,2382,257,3,1989年10月19日,0,0,已完结,Anime
12821,5381,危险调查员,9769,1820,48,1998年10月5日,0,0,已完结,Anime
12822,5205,铁鼻子,1.5万,669,190,2002年1月1日,0,0,已完结,Anime
12823,131592,银河铁道物语 被遗忘时间的惑星,1972,395,7,2007年1月24日,0,0,已完结,Anime
12824,6144,科学小飞侠II（1978）,1.4万,1112,60,1978年10月1日,0,0,已完结,Anime
12825,3779,百变之星 妙啊！妙！,11.2万,1385,6461,2006年9月27日,0,0,已完结,Anime
12826,5321,破邪巨星G弹劾凰,3.2万,3024,317,2001年4月5日,0,0,已完结,Anime
12827,1480,小心啊公主,5.3万,5163,1322,2006年4月12日,0,0,已完结,Anime
12828,5101,童话枪手小红帽 OVA,4.1万,527,1515,2005年2月20日,0,0,已完结,Anime
12829,3948,鲁邦三世：1美元的战争,3.8万,1990,957,2000年7月28日,0,0,已完结,Anime
12830,2049,奇钢仙女楼兰,5.3万,6282,586,2002年11月15日,0,0,已完结,Anime
12831,6049,斯特拉的魔法 OVA,6.9万,6041,988,2017年2月24日,0,0,已完结,Anime
12832,108032,致命紫罗兰编号044,1.6万,744,66,2008年7月1日,0,0,已完结,Anime
12833,5336,爆旋陀螺,9.2万,3554,1146,2001年1月8日,0,0,已完结,Anime
12834,4799,超能力少女兰,9万,6126,2881,2008年6月21日,0,0,已完结,Anime
12835,2057,阿波特战记五九,5.6万,4490,2979,2000年10月1日,0,0,已完结,Anime
12836,3342,急救超人兵团,1.7万,1489,540,2003年7月6日,0,0,已完结,Anime
12837,2087,DI GI CHARAT Nyo,1.9万,2979,535,2003年4月6日,0,0,已完结,Anime
12838,3264,机械女神J to X,9.9万,1886,2351,1998年10月6日,0,0,已完结,Anime
12839,2946,妖魔,5.9万,5585,1444,1989年4月15日,0,0,已完结,Anime
12840,2007,变身侦探,3.5万,3791,551,2003年6月21日,0,0,已完结,Anime
12841,3802,机器人少女Z+,32.1万,2662,5845,2015年5月20日,0,0,已完结,Anime
12842,5890,VitaminX Addictio,1.7万,2189,344,2011年8月26日,0,0,已完结,Anime
12843,6160,科学小飞侠F（1979）,1.4万,1035,37,1979年10月7日,0,0,已完结,Anime
12844,3005,GA 艺术科美术设计班 OVA,1.3万,4203,380,2010年4月2日,0,0,已完结,Anime
12845,4670,妖魔同邻足洗邸 OAD,6.8万,5748,155,2010年4月10日,0,0,已完结,Anime
12846,102352,前进吧！登山少女  第二季,3.1万,4972,1881,2014年7月9日,9.7,145人评,已完结,Anime
12847,1944,银河天使A/AA/S,3.4万,2457,2801,2002年10月7日,0,0,已完结,Anime
12848,3751,校园迷糊大王 三学期,199.1万,5897,17.2万,2008年7月17日,0,0,已完结,Anime
12849,5499,乌龙派出所特别篇2016：THE FINAL 两津勘吉最后的一天,15万,4986,3674,2016年9月18日,0,0,已完结,Anime
12850,683,平成警察,26.9万,2376,4621,2013年4月11日,0,0,已完结,Anime
12851,4612,实乃里Scramble!,1.8万,2820,1833,2012年2月15日,0,0,已完结,Anime
12852,4886,砂沙美魔法少女俱乐部 第一季,2238,3626,9,2006年4月13日,0,0,已完结,Anime
12853,2329,疾风无敌银堡垒,5.6万,1921,5183,1993年4月6日,0,0,已完结,Anime
12854,2226,宇宙战舰山本洋子,2.3万,813,102,1996年3月6日,0,0,已完结,Anime
12855,131552,贮金大冒险,4232,430,46,2003年4月7日,0,0,连载中,Anime
12856,134692,彩虹小马 小马国女孩4 无尽之森传奇,2.2万,931,400,2016年10月1日,0,0,已完结,Anime
12857,2313,神秘的世界EL-HAZARD,8.5万,6648,2190,1995年10月6日,0,0,已完结,Anime
12858,3938,鲁邦三世：Master File,7万,2564,758,2012年3月28日,0,0,已完结,Anime
12859,3416,遥远时空中3 红之月,3.4万,6432,853,2007年12月28日,0,0,已完结,Anime
12860,5421,科学小飞侠Crowds SP,3.4万,3880,398,2014年1月24日,0,0,已完结,Anime
12861,3407,樱花大战 OVA2.5 神崎堇引退纪念,27.7万,1769,2万,2002年12月18日,0,0,已完结,Anime
12862,5269,猫神八百万 SP,16万,4086,3815,2011年7月9日,0,0,已完结,Anime
12863,3946,鲁邦三世： sweet lost night~魔法的神灯是噩梦的预感~,5.6万,2111,1166,2008年7月25日,0,0,已完结,Anime
12864,2156,无敌王,2.7万,1290,139,2000年10月14日,0,0,已完结,Anime
12865,2207,地球防卫企业,4.4万,2891,4015,1999年10月5日,0,0,已完结,Anime
12866,4014,机动警察 OVA2,4.8万,2318,3295,1990年11月22日,0,0,已完结,Anime
12867,3093,我要上太空,1.7万,2256,329,2003年11月1日,0,0,已完结,Anime
12868,97272,未来卡 神搭档对战,14.3万,3356,1858,2018年6月2日,0,0,连载中,Anime
12869,5270,时空转抄纳斯卡,1.5万,2742,178,1998年4月6日,0,0,已完结,Anime
12870,945,苏希的动物园,3.6万,2051,889,2011年4月4日,0,0,已完结,Anime
12871,2434,银河疾风,1.1万,967,14,1983年10月3日,0,0,已完结,Anime
12872,3965,天空战记 创世前的暗斗,3.6万,1577,593,1991年9月16日,0,0,已完结,Anime
12873,5415,生化体,4.7万,5259,463,1998年10月7日,0,0,已完结,Anime
12874,3150,蓝宝石之谜 剧场版,5.9万,4385,896,1991年6月29日,0,0,已完结,Anime
12875,5174,学园都市巴拉诺瓦尔,7.5万,5461,356,2002年10月23日,0,0,已完结,Anime
12876,2020,返乡战士,8万,4626,4635,2002年9月7日,0,0,已完结,Anime
12877,2349,天命神童,6.4万,1691,1200,1991年11月13日,0,0,已完结,Anime
12878,4714,茄子 带着旅行箱的候鸟,3.6万,3174,1485,2007年10月24日,0,0,已完结,Anime
12879,3134,最强机器人 大王者,2.2万,1169,178,1981年1月31日,0,0,已完结,Anime
12880,46092,蜡笔小新 呼唤传说！三分钟嘎巴大进攻,28.9万,5385,5106,2005年4月16日,0,0,已完结,Anime
12881,1936,酷伊忍者传,3.2万,4750,2151,2004年7月7日,0,0,已完结,Anime
12882,2475,钢铁杰克,3万,1095,114,1975年10月5日,0,0,已完结,Anime
12883,4593,海底小纵队 第二季,12.1万,1819,2238,2014年5月19日,0,0,已完结,Anime
12884,1685,荔枝DE光之俱乐部,18.7万,5646,3109,2012年10月1日,0,0,已完结,Anime
12885,3982,机甲界卡利安 OVA,1.9万,392,545,1986年1月21日,0,0,已完结,Anime
12886,128052,决斗大师 Victory,8838,251,40,2011年4月2日,0,0,已完结,Anime
12887,10912,魔神坛斗士 辉煌帝传说,2.8万,1367,425,1989年10月8日,0,0,已完结,Anime
12888,3989,如果在梦里遇见你 OVA,3.9万,666,1685,1998年4月21日,0,0,已完结,Anime
12889,926,47都道府犬,5.4万,5153,1706,2011年4月8日,0,0,已完结,Anime
12890,2937,水晶国传说,2.1万,3020,65,1996年11月21日,0,0,已完结,Anime
12891,4040,宇宙战舰山本洋子II,2.3万,523,102,1997年8月6日,0,0,已完结,Anime
12892,5223,蓝色计划 地球SOS,2542,741,27,2006年7月2日,0,0,已完结,Anime
12893,2143,GEAR战士电童,9.3万,3542,5886,2000年10月4日,0,0,已完结,Anime
12894,2334,叮当猫,11.2万,6259,1704,1993年4月6日,0,0,已完结,Anime
12895,85632,新战神金刚：传奇的保护神 第五季,5.5万,1487,1558,2018年3月2日,0,0,连载中,Anime
12896,6361,棺姬嘉依卡 AVENGING BATTLE（僅限港澳台地區）,9966,6034,1,2014年10月8日,0,0,已完结,Anime
12897,5246,野性之七人 another -谋略运河-,3.7万,4488,168,2002年4月1日,0,0,已完结,Anime
12898,1979,钢铁守护者,5万,6109,1020,2003年4月16日,0,0,已完结,Anime
12899,2455,再见了宇宙战舰大和号 爱的战士们,4.4万,5583,489,1978年8月5日,0,0,已完结,Anime
12900,2140,巴比伦二世,2.8万,2179,88,1973年1月1日,0,0,已完结,Anime
12901,3935,鲁邦三世：鲁邦暗杀指令,3.8万,2372,1023,1993年7月23日,0,0,已完结,Anime
12902,5450,机兽超世纪,5.2万,3782,572,2004年10月3日,0,0,已完结,Anime
12903,3933,鲁邦三世：活下来的魔术师,6.1万,2643,558,2002年4月3日,0,0,已完结,Anime
12904,5088,甲虫王者,3.2万,1885,241,2005年4月6日,0,0,已完结,Anime
12905,3816,不可思议的教室 OVA,2.2万,2816,624,2009年4月15日,0,0,已完结,Anime
12906,3960,翼神传说 间奏曲：她与她自己,1.9万,1989,96,2003年8月7日,0,0,已完结,Anime
12907,5300,大~集合！小魔女DoReMi 青蛙石的秘密,4.6万,5747,691,2001年7月14日,0,0,已完结,Anime
12908,10832,再造人卡辛（OVA）,1.3万,1030,152,1993年8月21日,0,0,已完结,Anime
12909,4606,侠猪布塔,2.7万,5887,1357,2012年3月5日,0,0,已完结,Anime
12910,5153,爆裂鼻毛真拳,4.5万,2975,1290,2003年11月8日,0,0,已完结,Anime
12911,1479,声优白皮书,2万,4201,341,2006年4月4日,0,0,已完结,Anime
12912,957,麻衣的魔法和家庭日,1.7万,2453,275,2011年2月20日,0,0,已完结,Anime
12913,5237,地球守护者21,3.1万,1921,1596,2002年4月24日,0,0,已完结,Anime
12914,5911,WASIMO,7791,811,140,2014年3月10日,0,0,已完结,Anime
12915,2351,御宅族的錄影帶,3.1万,3874,756,1991年1月1日,0,0,已完结,Anime
12916,5453,至尊勇者,2.6万,909,112,1990年10月6日,0,0,已完结,Anime
12917,2027,野狼前锋,11.9万,3617,2098,2002年9月11日,0,0,已完结,Anime
12918,5139,朝雾的巫女,4.3万,4872,482,2004年7月19日,0,0,已完结,Anime
12919,2032,铁胆火车侠 第二季,8.4万,4980,1140,2002年4月7日,0,0,已完结,Anime
12920,131752,爆斗宣言大钢弹,3160,198,2,2002年4月5日,0,0,已完结,Anime
12921,132212,鲁邦shanshee,9956,431,74,2012年12月19日,0,0,已完结,Anime
12922,2241,如果在梦里遇见你,3.9万,4068,1685,1998年11月30日,0,0,已完结,Anime
12923,3934,鲁邦三世：俄罗斯之恋,4万,2523,904,1992年7月24日,0,0,已完结,Anime
12924,5441,比得兔（特别篇）,2.7万,1280,157,2015年1月24日,0,0,已完结,Anime
12925,1484,女子高中生  特典,3万,2735,398,2006年4月3日,0,0,已完结,Anime
12926,3226,灵犬雪丽,2.3万,3333,203,2010年1月1日,0,0,已完结,Anime
12927,3977,威尔贝鲁物语～威尔贝鲁的姐妹～ 第二幕,6.3万,2254,2372,2008年1月1日,0,0,已完结,Anime
12928,1443,太阳默示录,2.6万,2887,939,2006年9月17日,0,0,已完结,Anime
12929,5463,精神力量,2.2万,2048,114,1996年1月1日,0,0,已完结,Anime
12930,2997,海豚便利店,6140,1571,172,2004年6月10日,0,0,已完结,Anime
12931,3931,鲁邦三世：拿破仑词典争夺战,4万,2105,702,1991年8月9日,0,0,已完结,Anime
12932,2850,浪漫追星社  特典,12.1万,965,5680,2009年7月7日,0,0,已完结,Anime
12933,102612,闪电十一人 第一季 日语,29.9万,1769,2.3万,2008年10月5日,0,0,已完结,Anime
12934,3820,向阳素描 特别篇,23万,5252,1.3万,2007年10月18日,0,0,已完结,Anime
12935,5323,魔法战士李维,7.9万,4369,4284,2001年4月3日,0,0,已完结,Anime
12936,4119,面包超人：咪嘉和魔法神灯,6.3万,2320,324,2015年7月4日,0,0,已完结,Anime
12937,5071,绝对正义vs外道少女队,2.6万,4610,1364,2005年7月4日,0,0,已完结,Anime
12938,5078,草莓100% Original,14万,5459,8005,2005年6月20日,0,0,已完结,Anime
12939,125872,吉尔伽美什,4.7万,1680,254,2003年10月11日,0,0,已完结,Anime
12940,2415,城市猎人 SP,124.8万,5383,8.1万,1987年4月7日,0,0,已完结,Anime
12941,141572,搖曳莊的幽奈小姐（僅限港澳台地區）,3158,2031,289,2018年7月14日,0,0,已完结,Anime
12942,4987,苍穹之法芙娜 Arcadian memory,3.7万,3175,160,2005年11月2日,0,0,已完结,Anime
12943,2496,城市猎人 剧场版,124.8万,4738,8.1万,1987年4月7日,0,0,已完结,Anime
12944,3963,相聚一刻番外篇 一刻岛飘流记,10.1万,1091,13,1991年5月21日,0,0,已完结,Anime
12945,5273,加州危机,9703,1153,115,1986年7月21日,0,0,已完结,Anime
12946,1848,曙光少女,3.7万,5624,911,2005年10月6日,0,0,已完结,Anime
12947,3743,苍穹之法芙娜 RIGHT OF LEFT,1万,5153,73,2005年12月29日,0,0,已完结,Anime
12948,5900,咬屁屁虫 第二季,6964,370,99,2013年9月30日,0,0,已完结,Anime
12949,4044,超音战士Borgman Lovers Rai,6.2万,520,2102,1990年12月27日,0,0,已完结,Anime
12950,5001,飞天都市计划,1.7万,1354,125,2005年9月10日,0,0,已完结,Anime
12951,2828,暗黑之猫 Dark Cat,6775,663,142,1991年11月28日,0,0,已完结,Anime
12952,131732,爆TECH！爆丸,3910,238,6,2012年4月7日,0,0,已完结,Anime
12953,3801,机器人少女Z SP,9.3万,3029,1861,2014年1月4日,0,0,已完结,Anime
12954,3920,天上天下 THE PAST CHAPTER,27.3万,3542,1万,2005年3月30日,0,0,已完结,Anime
12955,5917,新盖塔机器人,6.1万,1489,1016,2004年4月9日,0,0,已完结,Anime
12956,3925,鲁邦三世：巴比伦黄金传说,8.6万,4493,2401,1985年7月13日,0,0,已完结,Anime
12957,4578,农业娘,7662,730,105,2010年10月7日,0,0,已完结,Anime
12958,2447,尼尔斯骑鹅旅行记,6.2万,3781,669,1980年1月8日,0,0,已完结,Anime
12959,4030,异次元的世界 El Hazard,4.2万,1882,719,1998年1月7日,0,0,已完结,Anime
12960,3763,今天的5年2班 OAD,94.8万,5581,5.2万,2009年10月6日,9.7,110人评,已完结,Anime
12961,2506,相聚一刻 完结篇,10.1万,2175,13,1988年2月6日,0,0,已完结,Anime
12962,2237,伊甸少年,2.3万,2808,2,1999年4月6日,0,0,已完结,Anime
12963,4046,剧场版 虽然是玻璃假面,2.9万,1009,1330,2013年6月22日,0,0,已完结,Anime
12964,127052,新战神金刚：传奇的保护神 第七季,2.3万,806,1601,2018年8月10日,0,0,已完结,Anime
12965,2400,铁拳小子,6.2万,4182,1818,1988年7月2日,0,0,已完结,Anime
12966,5927,八神君的家庭事件,1.5万,1919,433,1990年5月25日,0,0,已完结,Anime
12967,1124,BASQUASH!,12万,3619,6780,2009年4月2日,0,0,已完结,Anime
12968,5937,侦探歌剧 夏日特别篇,2.7万,4860,590,2011年8月25日,0,0,已完结,Anime
12969,2495,超能力魔美 星空的跳舞娃娃,6.7万,428,7516,1988年3月12日,0,0,已完结,Anime
12970,10612,破里拳 Hurricane Polimar,1.3万,890,149,1974年10月1日,0,0,已完结,Anime
12971,3951,鲁邦三世：the Last Job,7.2万,2368,1351,2010年2月12日,0,0,已完结,Anime
12972,10572,新造人间卡辛（1973）,2.9万,2456,823,1973年10月2日,0,0,已完结,Anime
12973,131952,Good Morning!!! DORONJO,3140,191,2,2015年3月31日,0,0,已完结,Anime
12974,3940,鲁邦三世：天使的策略～梦的碎片是杀人的香味～,4.8万,1980,2240,2005年7月22日,0,0,已完结,Anime
12975,132232,机动武斗传G高达,3.9万,2656,1644,1994年4月1日,0,0,已完结,Anime
12976,1950,铁人28号,9.4万,2734,721,1963年10月20日,0,0,已完结,Anime
12977,1725,变形金刚 领袖之证 日版,12.8万,2513,3504,2012年4月8日,0,0,已完结,Anime
12978,2133,漫画同人会 OVA,8119,1273,61,2001年4月2日,0,0,已完结,Anime
12979,3089,哥谭妹子 第二季,8.3万,2962,1278,2001年1月1日,0,0,已完结,Anime
12980,2504,橙路 OVA,21.4万,1564,2万,1989年2月15日,0,0,已完结,Anime
12981,5764,火影忍者舞台剧 便服采访篇,12.8万,2888,869,2016年12月14日,0,0,已完结,Anime
12982,2435,超时空世纪ORGUSS,4.2万,2252,1253,1983年7月3日,0,0,已完结,Anime
12983,5259,零花,1万,3320,160,2002年3月5日,0,0,已完结,Anime
12984,1781,极速方程式,13.4万,4072,5031,2007年10月5日,0,0,已完结,Anime
12985,5569,超级马力欧兄弟 拯救桃子公主大作战！,4.6万,2045,1675,1986年1月1日,0,0,已完结,Anime
12986,129332,碧奇魂,1.2万,965,76,1994年10月5日,0,0,已完结,Anime
12987,2474,超电磁机器人恐?巴特拉V,3.7万,1761,350,1976年4月17日,0,0,已完结,Anime
12988,5810,少年剑道王直角,7954,364,89,1991年1月5日,0,0,已完结,Anime
12989,5356,网络争霸战,8442,1075,25,1999年9月25日,0,0,已完结,Anime
12990,5616,重装甲少女组,2.5万,2314,565,1994年7月8日,0,0,已完结,Anime
12991,4005,圣战士登拜因 OVA,7.8万,1151,3330,1988年2月25日,0,0,已完结,Anime
12992,3562,Macross Plus 剧场版,6万,4370,1522,1995年10月7日,0,0,已完结,Anime
12993,5283,银河五虎将,1.9万,1654,80,2001年10月6日,0,0,已完结,Anime
12994,4020,宇宙战舰大和号 新的旅程,2.8万,1801,189,1979年7月31日,0,0,已完结,Anime
12995,5865,奇魂侍,3.3万,3170,245,2016年3月28日,0,0,已完结,Anime
12996,4054,巴比伦二世 OVA,7819,649,39,1992年3月21日,0,0,已完结,Anime
12997,3997,无责任舰长OVA,4.1万,517,1989,1995年9月1日,0,0,已完结,Anime
12998,958,万能蔬菜卜卜侠,1.3万,720,1235,2011年3月5日,0,0,已完结,Anime
12999,2437,银河漂流VIFAM,2万,1352,96,1983年10月21日,0,0,已完结,Anime
13000,3954,鲁邦三世：被偷的鲁邦~模仿者是盛夏之蝶~,5万,2094,942,2004年7月30日,0,0,已完结,Anime
13001,4019,永远的大和号,3万,1485,360,1980年8月2日,0,0,已完结,Anime
13002,57732,魔神坛斗士 MESSAGE,5.7万,1880,222,1991年3月21日,0,0,已完结,Anime
13003,129072,小双侠,3197,235,22,2008年1月14日,0,0,已完结,Anime
13004,5920,盖塔机器人 剧场版,2.8万,997,447,1974年7月25日,0,0,已完结,Anime
13005,39112,蜡笔小新 呼风唤雨！战国大合战,19.4万,5578,5544,2002年4月20日,9.7,157人评,已完结,Anime
13006,5186,金星战记,1.3万,802,317,1989年3月11日,0,0,已完结,Anime
13007,4948,练马萝卜兄弟,8028,875,517,2006年1月9日,0,0,已完结,Anime
13008,1806,太空堡垒 第二季,5.7万,1974,331,1985年3月4日,0,0,已完结,Anime
13009,2499,斗将戴莫斯 剧场版,2.9万,421,604,1978年4月2日,0,0,已完结,Anime
13010,344,成为偶像www,7.7万,1273,1202,2014年10月6日,0,0,已完结,Anime
13011,132132,流星机学生霸,2643,192,11,1993年8月21日,0,0,已完结,Anime
13012,5766,HEROMAN短篇,8561,955,51,2010年4月1日,0,0,已完结,Anime
13013,2205,迷糊女战士,6.4万,4364,6633,1999年10月7日,0,0,已完结,Anime
13014,5907,咬屁屁虫 第三季,1.1万,361,77,2014年10月6日,0,0,已完结,Anime
13015,5838,魔天战神 OVA,5028,1136,6,1995年11月22日,0,0,已完结,Anime
13016,5274,完全胜利大帝王,1.5万,633,128,2001年12月22日,0,0,已完结,Anime
13017,2465,超人战队BARATTACK,1.3万,517,47,1977年7月3日,0,0,已完结,Anime
13018,2441,银河烈风,1.1万,1060,25,1982年7月6日,0,0,已完结,Anime
13019,4049,橙路 ~接着，那个夏天开始~,21.4万,2956,2万,1996年11月2日,0,0,已完结,Anime
13020,5697,火圣旅团999.9,5866,991,81,1998年11月2日,0,0,已完结,Anime
13021,1777,IGPX,2.8万,1876,237,2005年10月5日,0,0,已完结,Anime
13022,82772,飙速宅男 Re:GENERATION (2017),2.3万,1479,159,2017年10月13日,0,0,已完结,Anime
13023,2468,合身战队机器人MECHANDER,2.1万,712,30,1977年3月3日,0,0,已完结,Anime
13024,132052,铃铛猫娘 暑假特别篇,1286,228,7,2001年8月2日,0,0,已完结,Anime
